id,sentence,pos_triplet,neg_triplet,pos_image_id,neg_image_id,neg_value,sentence_id
3580,a man is looking at a screen.,"man,look,screen","('man', 'look', 'sea')",2351045,2361128,object,112
3581,a man is looking at a screen.,"man,look,screen","('man', 'look', 'sea')",2351045,2326917,object,112
3582,a man is looking at a screen.,"man,look,screen","('man', 'look', 'cow')",2351045,2355715,object,112
3583,a man is looking at a screen.,"man,look,screen","('man', 'look', 'cow')",2351045,2385136,object,112
3584,a man is looking at a screen.,"man,look,screen","('man', 'look', 'mountain')",2351045,2412723,object,112
3585,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2351045,2397138,object,112
3586,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2351045,2405103,object,112
3587,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2351045,2372046,object,112
3588,a man is looking at a screen.,"man,look,screen","('man', 'look', 'clock')",2351045,2416763,object,112
3589,a man is looking at a screen.,"man,look,screen","('man', 'look', 'clock')",2351045,2399502,object,112
3590,a man is looking at a screen.,"man,look,screen","('man', 'look', 'sea')",2391130,2361128,object,112
3591,a man is looking at a screen.,"man,look,screen","('man', 'look', 'sea')",2391130,2326917,object,112
3592,a man is looking at a screen.,"man,look,screen","('man', 'look', 'cow')",2391130,2355715,object,112
3593,a man is looking at a screen.,"man,look,screen","('man', 'look', 'cow')",2391130,2385136,object,112
3594,a man is looking at a screen.,"man,look,screen","('man', 'look', 'mountain')",2391130,2412723,object,112
3595,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2391130,2397138,object,112
3596,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2391130,2405103,object,112
3597,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2391130,2372046,object,112
3598,a man is looking at a screen.,"man,look,screen","('man', 'look', 'clock')",2391130,2416763,object,112
3599,a man is looking at a screen.,"man,look,screen","('man', 'look', 'clock')",2391130,2399502,object,112
3600,a man is looking at a screen.,"man,look,screen","('man', 'look', 'sea')",2370504,2361128,object,112
3601,a man is looking at a screen.,"man,look,screen","('man', 'look', 'sea')",2370504,2326917,object,112
3602,a man is looking at a screen.,"man,look,screen","('man', 'look', 'cow')",2370504,2355715,object,112
3603,a man is looking at a screen.,"man,look,screen","('man', 'look', 'cow')",2370504,2385136,object,112
3604,a man is looking at a screen.,"man,look,screen","('man', 'look', 'mountain')",2370504,2412723,object,112
3605,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2370504,2397138,object,112
3606,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2370504,2405103,object,112
3607,a man is looking at a screen.,"man,look,screen","('man', 'look', 'dog')",2370504,2372046,object,112
3608,a man is looking at a screen.,"man,look,screen","('man', 'look', 'clock')",2370504,2416763,object,112
3609,a man is looking at a screen.,"man,look,screen","('man', 'look', 'clock')",2370504,2399502,object,112
3610,a woman is looking a screen.,"woman,look,screen","('woman', 'look', 'baby')",2371835,2343694,object,190
3611,a woman is looking a screen.,"woman,look,screen","('woman', 'look', 'baby')",2371835,2369438,object,190
3612,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'water')",2328945,2343560,object,171
3613,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'table')",2328945,2358258,object,171
3614,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'grass')",2328945,2374415,object,171
3615,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'grass')",2328945,2393129,object,171
3616,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'grass')",2328945,2398451,object,171
3617,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'bench')",2328945,2317122,object,171
3618,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'bench')",2328945,2327047,object,171
3619,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'bench')",2328945,285784,object,171
3620,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'wall')",2328945,2380813,object,171
3621,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'beach')",2328945,2366370,object,171
3622,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'beach')",2328945,2322818,object,171
3623,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'wheelchair')",2328945,2315656,object,171
3624,a man is sitting on a bridge.,"man,sit,bridge","('man', 'sit', 'wheelchair')",2328945,2398489,object,171
3625,a man is running on a bridge.,"man,run,bridge","('man', 'run', 'beach')",2317149,2346094,object,232
3626,a man is running on a bridge.,"man,run,bridge","('man', 'run', 'beach')",2317149,2347874,object,232
3627,a man is running on a bridge.,"man,run,bridge","('man', 'run', 'beach')",2317149,2320727,object,232
3628,a man is running on a bridge.,"man,run,bridge","('man', 'run', 'beach')",2317149,2350014,object,232
3629,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2373162,2344426,object,173
3630,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2373162,2403819,object,173
3631,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2373162,2398861,object,173
3632,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2373162,2414200,object,173
3633,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2417041,2344426,object,173
3634,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2417041,2403819,object,173
3635,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2417041,2398861,object,173
3636,a man is is wearing a hat.,"man,wear,hat","('man', 'wear', 'glasses')",2417041,2414200,object,173
3637,a woman is carrying a basket.,"woman,carry,basket","('woman', 'carry', 'skateboard')",2334441,2409711,object,33
3638,a woman is carrying a basket.,"woman,carry,basket","('woman', 'carry', 'skateboard')",2334441,2379542,object,33
3639,a woman is carrying a basket.,"woman,carry,basket","('woman', 'carry', 'skateboard')",2399039,2409711,object,33
3640,a woman is carrying a basket.,"woman,carry,basket","('woman', 'carry', 'skateboard')",2399039,2379542,object,33
3641,a woman is carrying a basket.,"woman,carry,basket","('woman', 'carry', 'skateboard')",2415963,2409711,object,33
3642,a woman is carrying a basket.,"woman,carry,basket","('woman', 'carry', 'skateboard')",2415963,2379542,object,33
3643,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'skateboard')",2360110,2360310,object,259
3644,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'skateboard')",2360110,2406079,object,259
3645,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'skateboard')",2360110,2333736,object,259
3646,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2360110,2385166,object,259
3647,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2360110,2417403,object,259
3648,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2360110,2402671,object,259
3649,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2360110,2349589,object,259
3650,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'bag')",2360110,4511,object,259
3651,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'pizza')",2360110,2334997,object,259
3652,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'surfboard')",2360110,2320613,object,259
3653,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'surfboard')",2360110,2388070,object,259
3654,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'surfboard')",2360110,2338624,object,259
3655,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'woman')",2360110,2377469,object,259
3656,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'skateboard')",2341822,2360310,object,259
3657,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'skateboard')",2341822,2406079,object,259
3658,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'skateboard')",2341822,2333736,object,259
3659,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2341822,2385166,object,259
3660,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2341822,2417403,object,259
3661,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2341822,2402671,object,259
3662,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'kite')",2341822,2349589,object,259
3663,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'bag')",2341822,4511,object,259
3664,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'pizza')",2341822,2334997,object,259
3665,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'surfboard')",2341822,2320613,object,259
3666,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'surfboard')",2341822,2388070,object,259
3667,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'surfboard')",2341822,2338624,object,259
3668,a man is carrying a basket.,"man,carry,basket","('man', 'carry', 'woman')",2341822,2377469,object,259
3669,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'water')",2318869,2334910,object,172
3670,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'water')",2318869,2357085,object,172
3671,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'table')",2318869,2392514,object,172
3672,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'table')",2318869,2391035,object,172
3673,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'beach')",2318869,2322422,object,172
3674,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'beach')",2318869,2322422,object,172
3675,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'beach')",2318869,2350400,object,172
3676,a man is standing behind a zebra.,"man,stand,zebra","('man', 'stand', 'beach')",2318869,2355534,object,172
3677,a man is feeding a zebra.,"man,feed,zebra","('man', 'feed', 'dog')",2319654,2336234,object,10
3678,a man is feeding a zebra.,"man,feed,zebra","('man', 'feed', 'woman')",2319654,2386385,object,10
3679,a man is feeding a zebra.,"man,feed,zebra","('man', 'feed', 'woman')",2319654,2396964,object,10
3680,a man is feeding a zebra.,"man,feed,zebra","('man', 'feed', 'woman')",2319654,2383920,object,10
3681,a man is feeding a zebra.,"man,feed,zebra","('man', 'feed', 'cat')",2319654,2404313,object,10
3682,a dog is sitting on a table.,"dog,sit,table","('dog', 'sit', 'man')",2318432,2316723,object,153
3683,a dog is sitting on a table.,"dog,sit,table","('dog', 'sit', 'man')",2318432,2342517,object,153
3684,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'paper')",2358805,2386460,object,169
3685,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'apple')",2358805,2368665,object,169
3686,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'meat')",2358805,2390278,object,169
3687,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'meat')",2358805,2338010,object,169
3688,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2358805,2322142,object,169
3689,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2358805,2321931,object,169
3690,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2358805,2415466,object,169
3691,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2358805,2413340,object,169
3692,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'tree')",2358805,2369983,object,169
3693,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'paper')",2373299,2386460,object,169
3694,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'apple')",2373299,2368665,object,169
3695,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'meat')",2373299,2390278,object,169
3696,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'meat')",2373299,2338010,object,169
3697,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2373299,2322142,object,169
3698,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2373299,2321931,object,169
3699,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2373299,2415466,object,169
3700,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2373299,2413340,object,169
3701,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'tree')",2373299,2369983,object,169
3702,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'paper')",2398745,2386460,object,169
3703,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'apple')",2398745,2368665,object,169
3704,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'meat')",2398745,2390278,object,169
3705,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'meat')",2398745,2338010,object,169
3706,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2398745,2322142,object,169
3707,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2398745,2321931,object,169
3708,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2398745,2415466,object,169
3709,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'pizza')",2398745,2413340,object,169
3710,a man is cutting a hair.,"man,cut,hair","('man', 'cut', 'tree')",2398745,2369983,object,169
3711,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'paper')",2368665,2386460,object,225
3712,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'hair')",2368665,2358805,object,225
3713,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'hair')",2368665,2373299,object,225
3714,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'hair')",2368665,2398745,object,225
3715,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'meat')",2368665,2390278,object,225
3716,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'meat')",2368665,2338010,object,225
3717,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'pizza')",2368665,2322142,object,225
3718,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'pizza')",2368665,2321931,object,225
3719,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'pizza')",2368665,2415466,object,225
3720,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'pizza')",2368665,2413340,object,225
3721,a man is cutting an apple.,"man,cut,apple","('man', 'cut', 'tree')",2368665,2369983,object,225
3722,a man is cutting meat.,"man,cut,meat","('man', 'cut', 'paper')",2390278,2386460,object,245
